Time,Theta_Numerical,Theta_Analytical,Difference
19.100000,-0.039382,-0.039338,0.000044
19.110000,-0.038839,-0.038795,0.000044
19.120000,-0.038290,-0.038246,0.000044
19.130000,-0.037735,-0.037691,0.000044
19.140000,-0.037174,-0.037130,0.000044
19.150000,-0.036608,-0.036563,0.000044
19.160000,-0.036036,-0.035992,0.000044
19.170000,-0.035458,-0.035414,0.000044
19.180000,-0.034875,-0.034831,0.000044
19.190000,-0.034287,-0.034243,0.000044
19.200000,-0.033694,-0.033650,0.000043
19.210000,-0.033095,-0.033052,0.000043
19.220000,-0.032491,-0.032449,0.000043
19.230000,-0.031883,-0.031840,0.000042
19.240000,-0.031269,-0.031227,0.000042
19.250000,-0.030651,-0.030610,0.000042
19.260000,-0.030028,-0.029987,0.000041
19.270000,-0.029401,-0.029360,0.000041
19.280000,-0.028769,-0.028729,0.000040
19.290000,-0.028132,-0.028093,0.000040
19.300000,-0.027492,-0.027453,0.000039
19.310000,-0.026847,-0.026809,0.000038
19.320000,-0.026198,-0.026160,0.000038
19.330000,-0.025545,-0.025508,0.000037
19.340000,-0.024888,-0.024852,0.000036
19.350000,-0.024228,-0.024192,0.000036
19.360000,-0.023563,-0.023529,0.000035
19.370000,-0.022895,-0.022861,0.000034
19.380000,-0.022224,-0.022191,0.000033
19.390000,-0.021549,-0.021517,0.000032
19.400000,-0.020871,-0.020840,0.000031
19.410000,-0.020190,-0.020160,0.000030
19.420000,-0.019506,-0.019476,0.000030
19.430000,-0.018819,-0.018790,0.000029
19.440000,-0.018129,-0.018101,0.000028
19.450000,-0.017436,-0.017409,0.000027
19.460000,-0.016741,-0.016715,0.000026
19.470000,-0.016043,-0.016018,0.000025
19.480000,-0.015342,-0.015319,0.000024
19.490000,-0.014640,-0.014617,0.000022
19.500000,-0.013935,-0.013914,0.000021
19.510000,-0.013228,-0.013208,0.000020
19.520000,-0.012519,-0.012500,0.000019
19.530000,-0.011809,-0.011791,0.000018
19.540000,-0.011096,-0.011079,0.000017
19.550000,-0.010382,-0.010366,0.000016
19.560000,-0.009666,-0.009652,0.000015
19.570000,-0.008949,-0.008936,0.000013
19.580000,-0.008231,-0.008219,0.000012
19.590000,-0.007512,-0.007501,0.000011
19.600000,-0.006791,-0.006781,0.000010
19.610000,-0.006070,-0.006061,0.000009
19.620000,-0.005347,-0.005340,0.000008
19.630000,-0.004624,-0.004618,0.000006
19.640000,-0.003900,-0.003895,0.000005
19.650000,-0.003176,-0.003172,0.000004
19.660000,-0.002451,-0.002449,0.000003
19.670000,-0.001727,-0.001725,0.000002
19.680000,-0.001001,-0.001001,0.000000
19.690000,-0.000276,-0.000277,0.000001
19.700000,0.000449,0.000447,0.000002
19.710000,0.001174,0.001171,0.000003
19.720000,0.001898,0.001894,0.000004
19.730000,0.002623,0.002617,0.000005
19.740000,0.003346,0.003340,0.000007
19.750000,0.004069,0.004062,0.000008
19.760000,0.004792,0.004783,0.000009
19.770000,0.005513,0.005504,0.000010
19.780000,0.006234,0.006223,0.000011
19.790000,0.006954,0.006942,0.000012
19.800000,0.007672,0.007659,0.000013
19.810000,0.008389,0.008375,0.000014
19.820000,0.009105,0.009090,0.000015
19.830000,0.009819,0.009803,0.000016
19.840000,0.010532,0.010515,0.000017
19.850000,0.011243,0.011225,0.000018
19.860000,0.011952,0.011933,0.000019
19.870000,0.012659,0.012639,0.000020
19.880000,0.013364,0.013344,0.000021
19.890000,0.014067,0.014046,0.000022
19.900000,0.014768,0.014746,0.000022
19.910000,0.015466,0.015443,0.000023
19.920000,0.016162,0.016138,0.000024
19.930000,0.016856,0.016831,0.000025
19.940000,0.017547,0.017521,0.000025
19.950000,0.018235,0.018208,0.000026
19.960000,0.018920,0.018893,0.000027
19.970000,0.019602,0.019574,0.000027
19.980000,0.020281,0.020253,0.000028
19.990000,0.020957,0.020928,0.000029
20.000000,0.021630,0.021600,0.000029
20.010000,0.022299,0.022269,0.000030
20.020000,0.022965,0.022934,0.000030
20.030000,0.023627,0.023596,0.000031
20.040000,0.024286,0.024254,0.000031
20.050000,0.024940,0.024909,0.000032
20.060000,0.025592,0.025560,0.000032
20.070000,0.026239,0.026206,0.000032
20.080000,0.026882,0.026849,0.000033
20.090000,0.027521,0.027488,0.000033
20.100000,0.028155,0.028122,0.000033
20.110000,0.028786,0.028753,0.000033
20.120000,0.029412,0.029378,0.000033
20.130000,0.030033,0.030000,0.000034
20.140000,0.030650,0.030617,0.000034
20.150000,0.031263,0.031229,0.000034
20.160000,0.031870,0.031836,0.000034
20.170000,0.032473,0.032439,0.000034
20.180000,0.033071,0.033037,0.000034
20.190000,0.033664,0.033630,0.000034
20.200000,0.034252,0.034218,0.000034
20.210000,0.034834,0.034800,0.000034
20.220000,0.035412,0.035378,0.000034
20.230000,0.035984,0.035950,0.000034
20.240000,0.036550,0.036517,0.000034
20.250000,0.037112,0.037078,0.000033
20.260000,0.037667,0.037634,0.000033
20.270000,0.038217,0.038184,0.000033
20.280000,0.038762,0.038729,0.000033
20.290000,0.039300,0.039268,0.000033
20.300000,0.039833,0.039801,0.000032
20.310000,0.040360,0.040328,0.000032
20.320000,0.040881,0.040849,0.000032
20.330000,0.041396,0.041364,0.000031
20.340000,0.041904,0.041873,0.000031
20.350000,0.042407,0.042376,0.000031
20.360000,0.042903,0.042873,0.000030
20.370000,0.043393,0.043363,0.000030
20.380000,0.043876,0.043847,0.000029
20.390000,0.044353,0.044324,0.000029
20.400000,0.044824,0.044795,0.000029
20.410000,0.045288,0.045260,0.000028
20.420000,0.045745,0.045718,0.000028
20.430000,0.046196,0.046169,0.000027
20.440000,0.046640,0.046613,0.000027
20.450000,0.047077,0.047051,0.000026
20.460000,0.047507,0.047481,0.000026
20.470000,0.047930,0.047905,0.000025
20.480000,0.048347,0.048322,0.000025
20.490000,0.048756,0.048732,0.000024
20.500000,0.049158,0.049134,0.000024
20.510000,0.049553,0.049530,0.000023
20.520000,0.049941,0.049919,0.000023
20.530000,0.050322,0.050300,0.000022
20.540000,0.050695,0.050674,0.000022
20.550000,0.051062,0.051040,0.000021
20.560000,0.051420,0.051399,0.000021
20.570000,0.051772,0.051751,0.000020
20.580000,0.052115,0.052096,0.000020
20.590000,0.052452,0.052433,0.000019
20.600000,0.052781,0.052762,0.000019
20.610000,0.053102,0.053084,0.000018
20.620000,0.053416,0.053398,0.000018
20.630000,0.053722,0.053704,0.000017
20.640000,0.054020,0.054003,0.000017
20.650000,0.054311,0.054294,0.000017
20.660000,0.054593,0.054577,0.000016
20.670000,0.054868,0.054853,0.000016
20.680000,0.055136,0.055120,0.000015
20.690000,0.055395,0.055380,0.000015
20.700000,0.055646,0.055632,0.000015
20.710000,0.055890,0.055875,0.000014
20.720000,0.056125,0.056111,0.000014
20.730000,0.056353,0.056339,0.000014
20.740000,0.056572,0.056559,0.000013
20.750000,0.056784,0.056771,0.000013
20.760000,0.056987,0.056975,0.000013
20.770000,0.057183,0.057170,0.000013
20.780000,0.057370,0.057358,0.000012
20.790000,0.057549,0.057537,0.000012
20.800000,0.057720,0.057708,0.000012
20.810000,0.057883,0.057871,0.000012
20.820000,0.058038,0.058026,0.000012
20.830000,0.058184,0.058172,0.000012
20.840000,0.058322,0.058311,0.000012
20.850000,0.058452,0.058441,0.000011
20.860000,0.058574,0.058562,0.000011
20.870000,0.058687,0.058676,0.000011
20.880000,0.058792,0.058781,0.000011
20.890000,0.058889,0.058878,0.000011
20.900000,0.058978,0.058966,0.000011
20.910000,0.059058,0.059047,0.000011
20.920000,0.059130,0.059118,0.000012
20.930000,0.059194,0.059182,0.000012
20.940000,0.059249,0.059237,0.000012
20.950000,0.059296,0.059284,0.000012
20.960000,0.059334,0.059322,0.000012
20.970000,0.059364,0.059352,0.000012
20.980000,0.059386,0.059374,0.000013
20.990000,0.059400,0.059387,0.000013
21.000000,0.059405,0.059392,0.000013
21.010000,0.059402,0.059388,0.000013
21.020000,0.059390,0.059376,0.000014
21.030000,0.059370,0.059356,0.000014
21.040000,0.059342,0.059327,0.000014
21.050000,0.059305,0.059290,0.000015
21.060000,0.059260,0.059245,0.000015
21.070000,0.059207,0.059191,0.000015
21.080000,0.059145,0.059129,0.000016
21.090000,0.059075,0.059059,0.000016
21.100000,0.058997,0.058980,0.000017
21.110000,0.058910,0.058893,0.000017
21.120000,0.058815,0.058798,0.000017
21.130000,0.058712,0.058694,0.000018
21.140000,0.058600,0.058582,0.000018
21.150000,0.058481,0.058462,0.000019
21.160000,0.058353,0.058333,0.000019
21.170000,0.058217,0.058197,0.000020
21.180000,0.058072,0.058052,0.000021
21.190000,0.057920,0.057899,0.000021
21.200000,0.057759,0.057737,0.000022
21.210000,0.057590,0.057568,0.000022
21.220000,0.057413,0.057390,0.000023
21.230000,0.057228,0.057205,0.000023
21.240000,0.057035,0.057011,0.000024
21.250000,0.056833,0.056809,0.000024
21.260000,0.056624,0.056599,0.000025
21.270000,0.056407,0.056381,0.000026
21.280000,0.056182,0.056155,0.000026
21.290000,0.055948,0.055922,0.000027
21.300000,0.055707,0.055680,0.000027
21.310000,0.055458,0.055430,0.000028
21.320000,0.055201,0.055173,0.000029
21.330000,0.054937,0.054908,0.000029
21.340000,0.054664,0.054634,0.000030
21.350000,0.054384,0.054354,0.000030
21.360000,0.054096,0.054065,0.000031
21.370000,0.053800,0.053769,0.000031
21.380000,0.053497,0.053465,0.000032
21.390000,0.053186,0.053154,0.000033
21.400000,0.052868,0.052835,0.000033
21.410000,0.052542,0.052508,0.000034
21.420000,0.052208,0.052174,0.000034
21.430000,0.051867,0.051832,0.000035
21.440000,0.051519,0.051484,0.000035
21.450000,0.051163,0.051127,0.000036
21.460000,0.050800,0.050764,0.000036
21.470000,0.050430,0.050393,0.000036
21.480000,0.050052,0.050015,0.000037
21.490000,0.049667,0.049630,0.000037
21.500000,0.049276,0.049238,0.000038
21.510000,0.048877,0.048839,0.000038
21.520000,0.048471,0.048433,0.000038
21.530000,0.048058,0.048019,0.000039
21.540000,0.047638,0.047599,0.000039
21.550000,0.047212,0.047173,0.000039
21.560000,0.046778,0.046739,0.000039
21.570000,0.046338,0.046298,0.000040
21.580000,0.045891,0.045851,0.000040
21.590000,0.045438,0.045398,0.000040
21.600000,0.044978,0.044938,0.000040
21.610000,0.044511,0.044471,0.000040
21.620000,0.044038,0.043998,0.000040
21.630000,0.043559,0.043519,0.000041
21.640000,0.043073,0.043033,0.000041
21.650000,0.042582,0.042541,0.000041
21.660000,0.042083,0.042043,0.000041
21.670000,0.041579,0.041539,0.000041
21.680000,0.041069,0.041028,0.000041
21.690000,0.040553,0.040512,0.000040
21.700000,0.040031,0.039990,0.000040
21.710000,0.039503,0.039463,0.000040
21.720000,0.038969,0.038929,0.000040
21.730000,0.038430,0.038390,0.000040
21.740000,0.037885,0.037845,0.000040
21.750000,0.037334,0.037295,0.000039
21.760000,0.036778,0.036739,0.000039
21.770000,0.036216,0.036178,0.000039
21.780000,0.035650,0.035611,0.000038
21.790000,0.035078,0.035039,0.000038
21.800000,0.034500,0.034463,0.000038
21.810000,0.033918,0.033881,0.000037
21.820000,0.033331,0.033294,0.000037
21.830000,0.032739,0.032702,0.000036
21.840000,0.032142,0.032106,0.000036
21.850000,0.031540,0.031505,0.000035
21.860000,0.030933,0.030899,0.000035
21.870000,0.030322,0.030288,0.000034
21.880000,0.029707,0.029673,0.000034
21.890000,0.029087,0.029054,0.000033
21.900000,0.028463,0.028430,0.000032
21.910000,0.027834,0.027803,0.000032
21.920000,0.027202,0.027171,0.000031
21.930000,0.026565,0.026535,0.000030
21.940000,0.025924,0.025895,0.000029
21.950000,0.025280,0.025251,0.000029
21.960000,0.024631,0.024604,0.000028
21.970000,0.023979,0.023952,0.000027
21.980000,0.023324,0.023298,0.000026
21.990000,0.022665,0.022639,0.000025
22.000000,0.022002,0.021978,0.000024
22.010000,0.021336,0.021313,0.000023
22.020000,0.020667,0.020645,0.000023
22.030000,0.019995,0.019973,0.000022
22.040000,0.019320,0.019299,0.000021
22.050000,0.018641,0.018622,0.000020
22.060000,0.017960,0.017942,0.000019
22.070000,0.017277,0.017259,0.000018
22.080000,0.016590,0.016574,0.000017
22.090000,0.015901,0.015886,0.000016
22.100000,0.015210,0.015195,0.000015
22.110000,0.014517,0.014503,0.000014
22.120000,0.013821,0.013808,0.000013
22.130000,0.013123,0.013111,0.000012
22.140000,0.012423,0.012412,0.000011
22.150000,0.011721,0.011711,0.000009
22.160000,0.011017,0.011008,0.000008
22.170000,0.010311,0.010304,0.000007
22.180000,0.009604,0.009598,0.000006
22.190000,0.008896,0.008890,0.000005
22.200000,0.008185,0.008181,0.000004
22.210000,0.007474,0.007471,0.000003
22.220000,0.006762,0.006760,0.000002
22.230000,0.006048,0.006047,0.000001
22.240000,0.005333,0.005333,0.000000
22.250000,0.004618,0.004619,0.000001
22.260000,0.003902,0.003904,0.000002
22.270000,0.003185,0.003188,0.000003
22.280000,0.002467,0.002471,0.000004
22.290000,0.001749,0.001754,0.000005
22.300000,0.001031,0.001037,0.000006
22.310000,0.000312,0.000320,0.000007
22.320000,-0.000406,-0.000398,0.000008
22.330000,-0.001125,-0.001116,0.000009
22.340000,-0.001844,-0.001834,0.000010
22.350000,-0.002562,-0.002551,0.000011
22.360000,-0.003280,-0.003268,0.000012
22.370000,-0.003998,-0.003985,0.000013
22.380000,-0.004715,-0.004701,0.000014
22.390000,-0.005432,-0.005417,0.000015
22.400000,-0.006148,-0.006132,0.000015
22.410000,-0.006863,-0.006846,0.000016
22.420000,-0.007577,-0.007560,0.000017
22.430000,-0.008290,-0.008272,0.000018
22.440000,-0.009002,-0.008983,0.000019
22.450000,-0.009713,-0.009693,0.000019
22.460000,-0.010422,-0.010402,0.000020
22.470000,-0.011130,-0.011109,0.000021
22.480000,-0.011836,-0.011814,0.000022
22.490000,-0.012541,-0.012518,0.000022
22.500000,-0.013243,-0.013220,0.000023
22.510000,-0.013944,-0.013921,0.000023
22.520000,-0.014643,-0.014619,0.000024
22.530000,-0.015340,-0.015315,0.000025
22.540000,-0.016034,-0.016009,0.000025
22.550000,-0.016727,-0.016701,0.000026
22.560000,-0.017417,-0.017390,0.000026
22.570000,-0.018104,-0.018077,0.000027
22.580000,-0.018789,-0.018762,0.000027
22.590000,-0.019471,-0.019443,0.000027
22.600000,-0.020150,-0.020122,0.000028
22.610000,-0.020826,-0.020798,0.000028
22.620000,-0.021499,-0.021471,0.000028
22.630000,-0.022169,-0.022141,0.000029
22.640000,-0.022836,-0.022807,0.000029
22.650000,-0.023500,-0.023470,0.000029
22.660000,-0.024160,-0.024130,0.000029
22.670000,-0.024816,-0.024787,0.000030
22.680000,-0.025469,-0.025440,0.000030
22.690000,-0.026118,-0.026089,0.000030
22.700000,-0.026764,-0.026734,0.000030
22.710000,-0.027405,-0.027375,0.000030
22.720000,-0.028043,-0.028013,0.000030
22.730000,-0.028676,-0.028646,0.000030
22.740000,-0.029305,-0.029275,0.000030
22.750000,-0.029930,-0.029900,0.000030
22.760000,-0.030551,-0.030521,0.000030
22.770000,-0.031167,-0.031137,0.000030
22.780000,-0.031778,-0.031748,0.000030
22.790000,-0.032385,-0.032355,0.000030
22.800000,-0.032987,-0.032958,0.000029
22.810000,-0.033584,-0.033555,0.000029
22.820000,-0.034176,-0.034147,0.000029
22.830000,-0.034764,-0.034735,0.000029
22.840000,-0.035346,-0.035317,0.000029
22.850000,-0.035923,-0.035895,0.000028
22.860000,-0.036495,-0.036467,0.000028
22.870000,-0.037061,-0.037033,0.000028
22.880000,-0.037622,-0.037594,0.000027
22.890000,-0.038177,-0.038150,0.000027
22.900000,-0.038727,-0.038700,0.000027
22.910000,-0.039271,-0.039245,0.000026
22.920000,-0.039810,-0.039784,0.000026
22.930000,-0.040342,-0.040317,0.000026
22.940000,-0.040869,-0.040844,0.000025
22.950000,-0.041389,-0.041365,0.000025
22.960000,-0.041904,-0.041880,0.000024
22.970000,-0.042412,-0.042389,0.000024
22.980000,-0.042915,-0.042891,0.000023
22.990000,-0.043411,-0.043388,0.000023
23.000000,-0.043900,-0.043878,0.000023
23.010000,-0.044383,-0.044361,0.000022
23.020000,-0.044860,-0.044838,0.000022
23.030000,-0.045330,-0.045309,0.000021
23.040000,-0.045794,-0.045773,0.000021
23.050000,-0.046250,-0.046230,0.000020
23.060000,-0.046700,-0.046681,0.000020
23.070000,-0.047143,-0.047124,0.000019
23.080000,-0.047580,-0.047561,0.000019
23.090000,-0.048009,-0.047991,0.000018
23.100000,-0.048431,-0.048413,0.000018
23.110000,-0.048847,-0.048829,0.000017
23.120000,-0.049255,-0.049238,0.000017
23.130000,-0.049656,-0.049639,0.000016
23.140000,-0.050049,-0.050033,0.000016
23.150000,-0.050436,-0.050420,0.000016
23.160000,-0.050815,-0.050799,0.000015
23.170000,-0.051186,-0.051171,0.000015
23.180000,-0.051550,-0.051536,0.000014
23.190000,-0.051907,-0.051893,0.000014
23.200000,-0.052256,-0.052243,0.000013
23.210000,-0.052597,-0.052584,0.000013
23.220000,-0.052931,-0.052919,0.000013
23.230000,-0.053257,-0.053245,0.000012
23.240000,-0.053576,-0.053564,0.000012
23.250000,-0.053886,-0.053875,0.000012
23.260000,-0.054189,-0.054178,0.000011
23.270000,-0.054484,-0.054473,0.000011
23.280000,-0.054771,-0.054760,0.000011
23.290000,-0.055050,-0.055039,0.000010
23.300000,-0.055321,-0.055311,0.000010
23.310000,-0.055584,-0.055574,0.000010
23.320000,-0.055839,-0.055829,0.000010
23.330000,-0.056085,-0.056076,0.000010
23.340000,-0.056324,-0.056315,0.000009
23.350000,-0.056555,-0.056545,0.000009
23.360000,-0.056777,-0.056768,0.000009
23.370000,-0.056991,-0.056982,0.000009
23.380000,-0.057197,-0.057188,0.000009
23.390000,-0.057395,-0.057386,0.000009
23.400000,-0.057584,-0.057575,0.000009
23.410000,-0.057765,-0.057756,0.000009
23.420000,-0.057937,-0.057929,0.000009
23.430000,-0.058102,-0.058093,0.000009
23.440000,-0.058258,-0.058249,0.000009
23.450000,-0.058405,-0.058396,0.000009
23.460000,-0.058544,-0.058535,0.000009
23.470000,-0.058675,-0.058665,0.000009
23.480000,-0.058797,-0.058787,0.000009
23.490000,-0.058910,-0.058901,0.000010
23.500000,-0.059015,-0.059006,0.000010
23.510000,-0.059112,-0.059102,0.000010
23.520000,-0.059200,-0.059190,0.000010
23.530000,-0.059280,-0.059269,0.000010
23.540000,-0.059351,-0.059340,0.000011
23.550000,-0.059413,-0.059402,0.000011
23.560000,-0.059467,-0.059456,0.000011
23.570000,-0.059513,-0.059501,0.000012
23.580000,-0.059550,-0.059538,0.000012
23.590000,-0.059578,-0.059565,0.000012
23.600000,-0.059598,-0.059585,0.000013
23.610000,-0.059609,-0.059596,0.000013
23.620000,-0.059612,-0.059598,0.000014
23.630000,-0.059606,-0.059591,0.000014
23.640000,-0.059591,-0.059576,0.000015
23.650000,-0.059568,-0.059553,0.000015
23.660000,-0.059537,-0.059521,0.000016
23.670000,-0.059496,-0.059480,0.000016
23.680000,-0.059448,-0.059431,0.000017
23.690000,-0.059391,-0.059373,0.000017
23.700000,-0.059325,-0.059307,0.000018
23.710000,-0.059251,-0.059232,0.000019
23.720000,-0.059168,-0.059149,0.000019
23.730000,-0.059077,-0.059057,0.000020
23.740000,-0.058977,-0.058957,0.000020
23.750000,-0.058869,-0.058848,0.000021
23.760000,-0.058753,-0.058731,0.000022
23.770000,-0.058628,-0.058606,0.000022
23.780000,-0.058495,-0.058472,0.000023
23.790000,-0.058353,-0.058329,0.000024
23.800000,-0.058203,-0.058179,0.000024
23.810000,-0.058045,-0.058020,0.000025
23.820000,-0.057878,-0.057853,0.000026
23.830000,-0.057704,-0.057677,0.000027
23.840000,-0.057521,-0.057493,0.000027
23.850000,-0.057329,-0.057301,0.000028
23.860000,-0.057130,-0.057101,0.000029
23.870000,-0.056922,-0.056893,0.000029
23.880000,-0.056706,-0.056676,0.000030
23.890000,-0.056482,-0.056452,0.000031
23.900000,-0.056250,-0.056219,0.000031
23.910000,-0.056011,-0.055978,0.000032
23.920000,-0.055763,-0.055730,0.000033
23.930000,-0.055507,-0.055473,0.000033
23.940000,-0.055243,-0.055209,0.000034
23.950000,-0.054971,-0.054936,0.000035
23.960000,-0.054691,-0.054656,0.000035
23.970000,-0.054404,-0.054368,0.000036
23.980000,-0.054109,-0.054072,0.000037
23.990000,-0.053806,-0.053769,0.000037
24.000000,-0.053495,-0.053458,0.000038
24.010000,-0.053177,-0.053139,0.000038
24.020000,-0.052852,-0.052813,0.000039
24.030000,-0.052518,-0.052479,0.000039
24.040000,-0.052177,-0.052137,0.000040
24.050000,-0.051829,-0.051789,0.000040
24.060000,-0.051474,-0.051433,0.000041
24.070000,-0.051111,-0.051069,0.000041
24.080000,-0.050740,-0.050698,0.000042
24.090000,-0.050363,-0.050320,0.000042
24.100000,-0.049978,-0.049935,0.000043
24.110000,-0.049586,-0.049543,0.000043
24.120000,-0.049187,-0.049144,0.000043
24.130000,-0.048781,-0.048738,0.000044
24.140000,-0.048369,-0.048324,0.000044
24.150000,-0.047949,-0.047904,0.000044
24.160000,-0.047522,-0.047478,0.000045
24.170000,-0.047089,-0.047044,0.000045
24.180000,-0.046649,-0.046604,0.000045
24.190000,-0.046202,-0.046157,0.000045
24.200000,-0.045748,-0.045703,0.000045
24.210000,-0.045288,-0.045243,0.000045
24.220000,-0.044822,-0.044776,0.000045
24.230000,-0.044349,-0.044304,0.000046
24.240000,-0.043870,-0.043824,0.000046
24.250000,-0.043385,-0.043339,0.000046
24.260000,-0.042893,-0.042847,0.000045
24.270000,-0.042395,-0.042350,0.000045
24.280000,-0.041891,-0.041846,0.000045
24.290000,-0.041382,-0.041336,0.000045
24.300000,-0.040866,-0.040821,0.000045
24.310000,-0.040344,-0.040300,0.000045
24.320000,-0.039817,-0.039772,0.000045
