# t   theta_analytical   theta   omega   theta_errors   omega_errors   energy
2.7027000000e+01  -1.7249613200e+00  -1.7249613200e+00  1.0830587262e-01  5.6288307348e-13  6.8792194163e-14  1.4936108588e+00
2.7028000000e+01  -1.7248530075e+00  -1.7248530075e+00  1.0831917784e-01  5.6332716269e-13  6.8792194163e-14  1.4934254709e+00
2.7029000000e+01  -1.7247446817e+00  -1.7247446817e+00  1.0833248828e-01  5.6354920730e-13  6.8819949739e-14  1.4932400725e+00
2.7030000000e+01  -1.7246363425e+00  -1.7246363425e+00  1.0834580393e-01  5.6310511809e-13  6.8847705315e-14  1.4930546636e+00
2.7031000000e+01  -1.7245279901e+00  -1.7245279901e+00  1.0835912480e-01  5.6310511809e-13  6.8889338678e-14  1.4928692442e+00
2.7032000000e+01  -1.7244196243e+00  -1.7244196243e+00  1.0837245088e-01  5.6310511809e-13  6.8889338678e-14  1.4926838144e+00
2.7033000000e+01  -1.7243112452e+00  -1.7243112452e+00  1.0838578219e-01  5.6288307348e-13  6.8917094254e-14  1.4924983740e+00
2.7034000000e+01  -1.7242028527e+00  -1.7242028527e+00  1.0839911873e-01  5.6288307348e-13  6.8958727617e-14  1.4923129231e+00
2.7035000000e+01  -1.7240944469e+00  -1.7240944469e+00  1.0841246049e-01  5.6310511809e-13  6.8986483193e-14  1.4921274618e+00
2.7036000000e+01  -1.7239860278e+00  -1.7239860278e+00  1.0842580749e-01  5.6354920730e-13  6.9000360980e-14  1.4919419899e+00
2.7037000000e+01  -1.7238775953e+00  -1.7238775953e+00  1.0843915972e-01  5.6377125190e-13  6.9041994344e-14  1.4917565075e+00
2.7038000000e+01  -1.7237691495e+00  -1.7237691495e+00  1.0845251719e-01  5.6399329651e-13  6.9097505495e-14  1.4915710146e+00
2.7039000000e+01  -1.7236606903e+00  -1.7236606903e+00  1.0846587990e-01  5.6421534111e-13  6.9111383283e-14  1.4913855112e+00
2.7040000000e+01  -1.7235522177e+00  -1.7235522177e+00  1.0847924787e-01  5.6443738572e-13  6.9153016646e-14  1.4911999972e+00
2.7041000000e+01  -1.7234437318e+00  -1.7234437318e+00  1.0849262108e-01  5.6421534111e-13  6.9166894434e-14  1.4910144727e+00
2.7042000000e+01  -1.7233352325e+00  -1.7233352325e+00  1.0850599954e-01  5.6443738572e-13  6.9180772222e-14  1.4908289377e+00
2.7043000000e+01  -1.7232267198e+00  -1.7232267198e+00  1.0851938326e-01  5.6399329651e-13  6.9222405585e-14  1.4906433922e+00
2.7044000000e+01  -1.7231181937e+00  -1.7231181937e+00  1.0853277224e-01  5.6399329651e-13  6.9264038949e-14  1.4904578361e+00
2.7045000000e+01  -1.7230096542e+00  -1.7230096542e+00  1.0854616649e-01  5.6465943032e-13  6.9333427888e-14  1.4902722694e+00
2.7046000000e+01  -1.7229011014e+00  -1.7229011014e+00  1.0855956600e-01  5.6510351953e-13  6.9375061251e-14  1.4900866922e+00
2.7047000000e+01  -1.7227925351e+00  -1.7227925351e+00  1.0857297079e-01  5.6532556414e-13  6.9416694615e-14  1.4899011045e+00
2.7048000000e+01  -1.7226839554e+00  -1.7226839554e+00  1.0858638084e-01  5.6488147493e-13  6.9458327978e-14  1.4897155062e+00
2.7049000000e+01  -1.7225753623e+00  -1.7225753623e+00  1.0859979618e-01  5.6510351953e-13  6.9472205766e-14  1.4895298973e+00
2.7050000000e+01  -1.7224667558e+00  -1.7224667558e+00  1.0861321679e-01  5.6554760874e-13  6.9499961342e-14  1.4893442779e+00
2.7051000000e+01  -1.7223581359e+00  -1.7223581359e+00  1.0862664269e-01  5.6554760874e-13  6.9513839129e-14  1.4891586479e+00
2.7052000000e+01  -1.7222495025e+00  -1.7222495025e+00  1.0864007388e-01  5.6554760874e-13  6.9541594705e-14  1.4889730073e+00
2.7053000000e+01  -1.7221408558e+00  -1.7221408558e+00  1.0865351036e-01  5.6554760874e-13  6.9569350281e-14  1.4887873562e+00
2.7054000000e+01  -1.7220321955e+00  -1.7220321955e+00  1.0866695213e-01  5.6621374256e-13  6.9624861432e-14  1.4886016945e+00
2.7055000000e+01  -1.7219235218e+00  -1.7219235218e+00  1.0868039921e-01  5.6643578716e-13  6.9652617007e-14  1.4884160221e+00
2.7056000000e+01  -1.7218148347e+00  -1.7218148347e+00  1.0869385158e-01  5.6643578716e-13  6.9722005946e-14  1.4882303392e+00
2.7057000000e+01  -1.7217061341e+00  -1.7217061341e+00  1.0870730926e-01  5.6687987637e-13  6.9777517098e-14  1.4880446457e+00
2.7058000000e+01  -1.7215974201e+00  -1.7215974201e+00  1.0872077225e-01  5.6687987637e-13  6.9833028249e-14  1.4878589416e+00
2.7059000000e+01  -1.7214886926e+00  -1.7214886926e+00  1.0873424055e-01  5.6732396558e-13  6.9860783825e-14  1.4876732269e+00
2.7060000000e+01  -1.7213799516e+00  -1.7213799516e+00  1.0874771416e-01  5.6732396558e-13  6.9902417188e-14  1.4874875016e+00
2.7061000000e+01  -1.7212711972e+00  -1.7212711972e+00  1.0876119310e-01  5.6710192098e-13  6.9971806127e-14  1.4873017657e+00
2.7062000000e+01  -1.7211624292e+00  -1.7211624292e+00  1.0877467736e-01  5.6732396558e-13  6.9957928339e-14  1.4871160191e+00
2.7063000000e+01  -1.7210536478e+00  -1.7210536478e+00  1.0878816694e-01  5.6710192098e-13  6.9957928339e-14  1.4869302620e+00
2.7064000000e+01  -1.7209448529e+00  -1.7209448529e+00  1.0880166186e-01  5.6710192098e-13  6.9985683915e-14  1.4867444942e+00
2.7065000000e+01  -1.7208360445e+00  -1.7208360445e+00  1.0881516210e-01  5.6710192098e-13  6.9999561703e-14  1.4865587158e+00
2.7066000000e+01  -1.7207272226e+00  -1.7207272226e+00  1.0882866769e-01  5.6710192098e-13  7.0027317278e-14  1.4863729267e+00
2.7067000000e+01  -1.7206183871e+00  -1.7206183871e+00  1.0884217861e-01  5.6754601019e-13  7.0055072854e-14  1.4861871270e+00
2.7068000000e+01  -1.7205095382e+00  -1.7205095382e+00  1.0885569488e-01  5.6754601019e-13  7.0068950642e-14  1.4860013167e+00
2.7069000000e+01  -1.7204006758e+00  -1.7204006758e+00  1.0886921650e-01  5.6754601019e-13  7.0068950642e-14  1.4858154957e+00
2.7070000000e+01  -1.7202917998e+00  -1.7202917998e+00  1.0888274346e-01  5.6799009940e-13  7.0096706217e-14  1.4856296641e+00
2.7071000000e+01  -1.7201829103e+00  -1.7201829103e+00  1.0889627578e-01  5.6821214400e-13  7.0124461793e-14  1.4854438218e+00
2.7072000000e+01  -1.7200740072e+00  -1.7200740072e+00  1.0890981346e-01  5.6799009940e-13  7.0152217369e-14  1.4852579689e+00
2.7073000000e+01  -1.7199650906e+00  -1.7199650906e+00  1.0892335650e-01  5.6821214400e-13  7.0193850732e-14  1.4850721053e+00
2.7074000000e+01  -1.7198561605e+00  -1.7198561605e+00  1.0893690491e-01  5.6843418861e-13  7.0235484095e-14  1.4848862310e+00
2.7075000000e+01  -1.7197472168e+00  -1.7197472168e+00  1.0895045868e-01  5.6910032242e-13  7.0290995247e-14  1.4847003461e+00
2.7076000000e+01  -1.7196382596e+00  -1.7196382596e+00  1.0896401783e-01  5.6932236703e-13  7.0318750822e-14  1.4845144505e+00
2.7077000000e+01  -1.7195292888e+00  -1.7195292888e+00  1.0897758235e-01  5.6998850084e-13  7.0374261973e-14  1.4843285442e+00
2.7078000000e+01  -1.7194203044e+00  -1.7194203044e+00  1.0899115225e-01  5.6998850084e-13  7.0415895337e-14  1.4841426273e+00
2.7079000000e+01  -1.7193113065e+00  -1.7193113065e+00  1.0900472753e-01  5.6976645624e-13  7.0443650912e-14  1.4839566996e+00
2.7080000000e+01  -1.7192022950e+00  -1.7192022950e+00  1.0901830820e-01  5.6932236703e-13  7.0471406488e-14  1.4837707613e+00
2.7081000000e+01  -1.7190932699e+00  -1.7190932699e+00  1.0903189426e-01  5.6910032242e-13  7.0499162064e-14  1.4835848122e+00
2.7082000000e+01  -1.7189842312e+00  -1.7189842312e+00  1.0904548571e-01  5.6887827782e-13  7.0513039852e-14  1.4833988525e+00
2.7083000000e+01  -1.7188751789e+00  -1.7188751789e+00  1.0905908256e-01  5.6932236703e-13  7.0568551003e-14  1.4832128821e+00
2.7084000000e+01  -1.7187661130e+00  -1.7187661130e+00  1.0907268481e-01  5.6976645624e-13  7.0582428791e-14  1.4830269009e+00
2.7085000000e+01  -1.7186570335e+00  -1.7186570335e+00  1.0908629246e-01  5.6998850084e-13  7.0596306578e-14  1.4828409090e+00
2.7086000000e+01  -1.7185479404e+00  -1.7185479404e+00  1.0909990553e-01  5.7021054545e-13  7.0610184366e-14  1.4826549065e+00
2.7087000000e+01  -1.7184388337e+00  -1.7184388337e+00  1.0911352400e-01  5.7021054545e-13  7.0637939942e-14  1.4824688932e+00
2.7088000000e+01  -1.7183297134e+00  -1.7183297134e+00  1.0912714789e-01  5.7021054545e-13  7.0693451093e-14  1.4822828691e+00
2.7089000000e+01  -1.7182205794e+00  -1.7182205794e+00  1.0914077719e-01  5.7021054545e-13  7.0721206669e-14  1.4820968344e+00
2.7090000000e+01  -1.7181114318e+00  -1.7181114318e+00  1.0915441192e-01  5.7043259005e-13  7.0762840032e-14  1.4819107889e+00
2.7091000000e+01  -1.7180022706e+00  -1.7180022706e+00  1.0916805207e-01  5.7021054545e-13  7.0790595608e-14  1.4817247327e+00
2.7092000000e+01  -1.7178930957e+00  -1.7178930957e+00  1.0918169766e-01  5.7021054545e-13  7.0804473395e-14  1.4815386657e+00
2.7093000000e+01  -1.7177839072e+00  -1.7177839072e+00  1.0919534867e-01  5.7043259005e-13  7.0873862335e-14  1.4813525880e+00
2.7094000000e+01  -1.7176747050e+00  -1.7176747050e+00  1.0920900512e-01  5.7043259005e-13  7.0887740122e-14  1.4811664995e+00
2.7095000000e+01  -1.7175654892e+00  -1.7175654892e+00  1.0922266702e-01  5.7043259005e-13  7.0915495698e-14  1.4809804003e+00
2.7096000000e+01  -1.7174562597e+00  -1.7174562597e+00  1.0923633435e-01  5.7021054545e-13  7.0929373486e-14  1.4807942903e+00
2.7097000000e+01  -1.7173470165e+00  -1.7173470165e+00  1.0925000714e-01  5.7065463466e-13  7.0957129061e-14  1.4806081696e+00
2.7098000000e+01  -1.7172377597e+00  -1.7172377597e+00  1.0926368537e-01  5.7065463466e-13  7.0984884637e-14  1.4804220381e+00
2.7099000000e+01  -1.7171284891e+00  -1.7171284891e+00  1.0927736906e-01  5.7109872387e-13  7.1054273576e-14  1.4802358958e+00
2.7100000000e+01  -1.7170192049e+00  -1.7170192049e+00  1.0929105820e-01  5.7109872387e-13  7.1095906939e-14  1.4800497427e+00
2.7101000000e+01  -1.7169099070e+00  -1.7169099070e+00  1.0930475281e-01  5.7132076847e-13  7.1109784727e-14  1.4798635789e+00
2.7102000000e+01  -1.7168005954e+00  -1.7168005954e+00  1.0931845289e-01  5.7132076847e-13  7.1123662515e-14  1.4796774043e+00
2.7103000000e+01  -1.7166912701e+00  -1.7166912701e+00  1.0933215843e-01  5.7109872387e-13  7.1137540303e-14  1.4794912189e+00
2.7104000000e+01  -1.7165819311e+00  -1.7165819311e+00  1.0934586944e-01  5.7132076847e-13  7.1137540303e-14  1.4793050227e+00
2.7105000000e+01  -1.7164725784e+00  -1.7164725784e+00  1.0935958593e-01  5.7109872387e-13  7.1179173666e-14  1.4791188157e+00
2.7106000000e+01  -1.7163632119e+00  -1.7163632119e+00  1.0937330791e-01  5.7132076847e-13  7.1220807030e-14  1.4789325979e+00
2.7107000000e+01  -1.7162538317e+00  -1.7162538317e+00  1.0938703536e-01  5.7109872387e-13  7.1262440393e-14  1.4787463692e+00
2.7108000000e+01  -1.7161444378e+00  -1.7161444378e+00  1.0940076830e-01  5.7087667926e-13  7.1262440393e-14  1.4785601298e+00
2.7109000000e+01  -1.7160350302e+00  -1.7160350302e+00  1.0941450673e-01  5.7065463466e-13  7.1304073757e-14  1.4783738796e+00
2.7110000000e+01  -1.7159256088e+00  -1.7159256088e+00  1.0942825066e-01  5.7087667926e-13  7.1304073757e-14  1.4781876185e+00
2.7111000000e+01  -1.7158161737e+00  -1.7158161737e+00  1.0944200009e-01  5.7154281308e-13  7.1345707120e-14  1.4780013467e+00
2.7112000000e+01  -1.7157067248e+00  -1.7157067248e+00  1.0945575501e-01  5.7132076847e-13  7.1415096059e-14  1.4778150640e+00
2.7113000000e+01  -1.7155972622e+00  -1.7155972622e+00  1.0946951545e-01  5.7087667926e-13  7.1442851635e-14  1.4776287704e+00
2.7114000000e+01  -1.7154877858e+00  -1.7154877858e+00  1.0948328139e-01  5.7132076847e-13  7.1456729422e-14  1.4774424661e+00
2.7115000000e+01  -1.7153782956e+00  -1.7153782956e+00  1.0949705284e-01  5.7154281308e-13  7.1512240574e-14  1.4772561509e+00
2.7116000000e+01  -1.7152687917e+00  -1.7152687917e+00  1.0951082981e-01  5.7198690229e-13  7.1553873937e-14  1.4770698248e+00
2.7117000000e+01  -1.7151592740e+00  -1.7151592740e+00  1.0952461231e-01  5.7220894689e-13  7.1581629513e-14  1.4768834879e+00
2.7118000000e+01  -1.7150497425e+00  -1.7150497425e+00  1.0953840032e-01  5.7198690229e-13  7.1595507301e-14  1.4766971401e+00
2.7119000000e+01  -1.7149401972e+00  -1.7149401972e+00  1.0955219386e-01  5.7220894689e-13  7.1637140664e-14  1.4765107815e+00
2.7120000000e+01  -1.7148306381e+00  -1.7148306381e+00  1.0956599294e-01  5.7243099150e-13  7.1664896240e-14  1.4763244120e+00
2.7121000000e+01  -1.7147210652e+00  -1.7147210652e+00  1.0957979755e-01  5.7243099150e-13  7.1678774027e-14  1.4761380317e+00
2.7122000000e+01  -1.7146114785e+00  -1.7146114785e+00  1.0959360769e-01  5.7220894689e-13  7.1706529603e-14  1.4759516405e+00
2.7123000000e+01  -1.7145018780e+00  -1.7145018780e+00  1.0960742338e-01  5.7220894689e-13  7.1748162966e-14  1.4757652384e+00
2.7124000000e+01  -1.7143922636e+00  -1.7143922636e+00  1.0962124462e-01  5.7243099150e-13  7.1775918542e-14  1.4755788254e+00
2.7125000000e+01  -1.7142826355e+00  -1.7142826355e+00  1.0963507141e-01  5.7220894689e-13  7.1803674118e-14  1.4753924016e+00
2.7126000000e+01  -1.7141729935e+00  -1.7141729935e+00  1.0964890375e-01  5.7176485768e-13  7.1845307481e-14  1.4752059668e+00
2.7127000000e+01  -1.7140633377e+00  -1.7140633377e+00  1.0966274164e-01  5.7176485768e-13  7.1845307481e-14  1.4750195212e+00
2.7128000000e+01  -1.7139536680e+00  -1.7139536680e+00  1.0967658510e-01  5.7154281308e-13  7.1873063057e-14  1.4748330647e+00
2.7129000000e+01  -1.7138439845e+00  -1.7138439845e+00  1.0969043412e-01  5.7154281308e-13  7.1900818632e-14  1.4746465973e+00
2.7130000000e+01  -1.7137342871e+00  -1.7137342871e+00  1.0970428871e-01  5.7154281308e-13  7.1914696420e-14  1.4744601189e+00
2.7131000000e+01  -1.7136245759e+00  -1.7136245759e+00  1.0971814887e-01  5.7176485768e-13  7.1942451996e-14  1.4742736297e+00
2.7132000000e+01  -1.7135148508e+00  -1.7135148508e+00  1.0973201461e-01  5.7176485768e-13  7.1970207571e-14  1.4740871295e+00
2.7133000000e+01  -1.7134051119e+00  -1.7134051119e+00  1.0974588593e-01  5.7176485768e-13  7.2025718723e-14  1.4739006184e+00
2.7134000000e+01  -1.7132953591e+00  -1.7132953591e+00  1.0975976283e-01  5.7154281308e-13  7.2095107662e-14  1.4737140964e+00
2.7135000000e+01  -1.7131855924e+00  -1.7131855924e+00  1.0977364532e-01  5.7198690229e-13  7.2122863237e-14  1.4735275635e+00
2.7136000000e+01  -1.7130758118e+00  -1.7130758118e+00  1.0978753340e-01  5.7154281308e-13  7.2178374388e-14  1.4733410197e+00
2.7137000000e+01  -1.7129660173e+00  -1.7129660173e+00  1.0980142707e-01  5.7154281308e-13  7.2220007752e-14  1.4731544649e+00
2.7138000000e+01  -1.7128562089e+00  -1.7128562089e+00  1.0981532634e-01  5.7220894689e-13  7.2247763327e-14  1.4729678991e+00
2.7139000000e+01  -1.7127463866e+00  -1.7127463866e+00  1.0982923121e-01  5.7198690229e-13  7.2247763327e-14  1.4727813225e+00
2.7140000000e+01  -1.7126365504e+00  -1.7126365504e+00  1.0984314169e-01  5.7154281308e-13  7.2261641115e-14  1.4725947348e+00
2.7141000000e+01  -1.7125267003e+00  -1.7125267003e+00  1.0985705778e-01  5.7132076847e-13  7.2289396691e-14  1.4724081363e+00
2.7142000000e+01  -1.7124168363e+00  -1.7124168363e+00  1.0987097948e-01  5.7132076847e-13  7.2344907842e-14  1.4722215267e+00
2.7143000000e+01  -1.7123069584e+00  -1.7123069584e+00  1.0988490680e-01  5.7198690229e-13  7.2372663418e-14  1.4720349062e+00
2.7144000000e+01  -1.7121970665e+00  -1.7121970665e+00  1.0989883974e-01  5.7198690229e-13  7.2400418993e-14  1.4718482748e+00
2.7145000000e+01  -1.7120871607e+00  -1.7120871607e+00  1.0991277831e-01  5.7220894689e-13  7.2428174569e-14  1.4716616323e+00
2.7146000000e+01  -1.7119772410e+00  -1.7119772410e+00  1.0992672250e-01  5.7287508071e-13  7.2442052357e-14  1.4714749789e+00
2.7147000000e+01  -1.7118673073e+00  -1.7118673073e+00  1.0994067233e-01  5.7243099150e-13  7.2469807932e-14  1.4712883145e+00
2.7148000000e+01  -1.7117573596e+00  -1.7117573596e+00  1.0995462779e-01  5.7243099150e-13  7.2511441296e-14  1.4711016392e+00
2.7149000000e+01  -1.7116473980e+00  -1.7116473980e+00  1.0996858889e-01  5.7265303610e-13  7.2594708023e-14  1.4709149528e+00
2.7150000000e+01  -1.7115374224e+00  -1.7115374224e+00  1.0998255563e-01  5.7243099150e-13  7.2622463598e-14  1.4707282555e+00
2.7151000000e+01  -1.7114274329e+00  -1.7114274329e+00  1.0999652803e-01  5.7265303610e-13  7.2677974750e-14  1.4705415471e+00
2.7152000000e+01  -1.7113174294e+00  -1.7113174294e+00  1.1001050607e-01  5.7243099150e-13  7.2691852537e-14  1.4703548277e+00
2.7153000000e+01  -1.7112074119e+00  -1.7112074119e+00  1.1002448977e-01  5.7243099150e-13  7.2719608113e-14  1.4701680974e+00
2.7154000000e+01  -1.7110973804e+00  -1.7110973804e+00  1.1003847912e-01  5.7331916992e-13  7.2747363689e-14  1.4699813560e+00
2.7155000000e+01  -1.7109873349e+00  -1.7109873349e+00  1.1005247414e-01  5.7309712531e-13  7.2788997052e-14  1.4697946036e+00
2.7156000000e+01  -1.7108772754e+00  -1.7108772754e+00  1.1006647483e-01  5.7309712531e-13  7.2844508203e-14  1.4696078402e+00
2.7157000000e+01  -1.7107672020e+00  -1.7107672020e+00  1.1008048119e-01  5.7309712531e-13  7.2872263779e-14  1.4694210658e+00
2.7158000000e+01  -1.7106571145e+00  -1.7106571145e+00  1.1009449322e-01  5.7331916992e-13  7.2900019354e-14  1.4692342804e+00
2.7159000000e+01  -1.7105470130e+00  -1.7105470130e+00  1.1010851092e-01  5.7331916992e-13  7.2913897142e-14  1.4690474839e+00
2.7160000000e+01  -1.7104368974e+00  -1.7104368974e+00  1.1012253431e-01  5.7331916992e-13  7.2983286081e-14  1.4688606764e+00
2.7161000000e+01  -1.7103267679e+00  -1.7103267679e+00  1.1013656339e-01  5.7331916992e-13  7.3011041657e-14  1.4686738578e+00
2.7162000000e+01  -1.7102166243e+00  -1.7102166243e+00  1.1015059815e-01  5.7265303610e-13  7.3038797233e-14  1.4684870282e+00
2.7163000000e+01  -1.7101064667e+00  -1.7101064667e+00  1.1016463861e-01  5.7287508071e-13  7.3052675020e-14  1.4683001875e+00
2.7164000000e+01  -1.7099962950e+00  -1.7099962950e+00  1.1017868477e-01  5.7287508071e-13  7.3108186172e-14  1.4681133358e+00
2.7165000000e+01  -1.7098861093e+00  -1.7098861093e+00  1.1019273662e-01  5.7265303610e-13  7.3163697323e-14  1.4679264730e+00
2.7166000000e+01  -1.7097759096e+00  -1.7097759096e+00  1.1020679418e-01  5.7243099150e-13  7.3177575111e-14  1.4677395992e+00
2.7167000000e+01  -1.7096656957e+00  -1.7096656957e+00  1.1022085745e-01  5.7198690229e-13  7.3205330686e-14  1.4675527143e+00
2.7168000000e+01  -1.7095554678e+00  -1.7095554678e+00  1.1023492643e-01  5.7220894689e-13  7.3260841837e-14  1.4673658183e+00
2.7169000000e+01  -1.7094452259e+00  -1.7094452259e+00  1.1024900113e-01  5.7287508071e-13  7.3302475201e-14  1.4671789113e+00
2.7170000000e+01  -1.7093349698e+00  -1.7093349698e+00  1.1026308155e-01  5.7331916992e-13  7.3357986352e-14  1.4669919931e+00
2.7171000000e+01  -1.7092246997e+00  -1.7092246997e+00  1.1027716769e-01  5.7376325913e-13  7.3371864140e-14  1.4668050639e+00
2.7172000000e+01  -1.7091144155e+00  -1.7091144155e+00  1.1029125956e-01  5.7398530373e-13  7.3413497503e-14  1.4666181236e+00
2.7173000000e+01  -1.7090041172e+00  -1.7090041172e+00  1.1030535716e-01  5.7442939294e-13  7.3455130867e-14  1.4664311722e+00
2.7174000000e+01  -1.7088938048e+00  -1.7088938048e+00  1.1031946050e-01  5.7420734834e-13  7.3482886442e-14  1.4662442097e+00
2.7175000000e+01  -1.7087834783e+00  -1.7087834783e+00  1.1033356958e-01  5.7420734834e-13  7.3524519806e-14  1.4660572361e+00
2.7176000000e+01  -1.7086731376e+00  -1.7086731376e+00  1.1034768440e-01  5.7420734834e-13  7.3552275381e-14  1.4658702514e+00
2.7177000000e+01  -1.7085627829e+00  -1.7085627829e+00  1.1036180497e-01  5.7398530373e-13  7.3593908745e-14  1.4656832556e+00
2.7178000000e+01  -1.7084524140e+00  -1.7084524140e+00  1.1037593129e-01  5.7420734834e-13  7.3621664320e-14  1.4654962486e+00
2.7179000000e+01  -1.7083420310e+00  -1.7083420310e+00  1.1039006336e-01  5.7442939294e-13  7.3677175472e-14  1.4653092306e+00
2.7180000000e+01  -1.7082316339e+00  -1.7082316339e+00  1.1040420120e-01  5.7442939294e-13  7.3718808835e-14  1.4651222014e+00
2.7181000000e+01  -1.7081212226e+00  -1.7081212226e+00  1.1041834479e-01  5.7420734834e-13  7.3746564411e-14  1.4649351610e+00
2.7182000000e+01  -1.7080107972e+00  -1.7080107972e+00  1.1043249416e-01  5.7420734834e-13  7.3774319986e-14  1.4647481096e+00
2.7183000000e+01  -1.7079003576e+00  -1.7079003576e+00  1.1044664929e-01  5.7465143755e-13  7.3829831138e-14  1.4645610470e+00
2.7184000000e+01  -1.7077899039e+00  -1.7077899039e+00  1.1046081020e-01  5.7465143755e-13  7.3843708925e-14  1.4643739733e+00
2.7185000000e+01  -1.7076794360e+00  -1.7076794360e+00  1.1047497689e-01  5.7509552676e-13  7.3871464501e-14  1.4641868884e+00
2.7186000000e+01  -1.7075689540e+00  -1.7075689540e+00  1.1048914936e-01  5.7509552676e-13  7.3926975652e-14  1.4639997923e+00
2.7187000000e+01  -1.7074584577e+00  -1.7074584577e+00  1.1050332762e-01  5.7509552676e-13  7.3954731228e-14  1.4638126851e+00
2.7188000000e+01  -1.7073479473e+00  -1.7073479473e+00  1.1051751166e-01  5.7509552676e-13  7.3954731228e-14  1.4636255668e+00
2.7189000000e+01  -1.7072374227e+00  -1.7072374227e+00  1.1053170150e-01  5.7509552676e-13  7.4010242379e-14  1.4634384372e+00
2.7190000000e+01  -1.7071268839e+00  -1.7071268839e+00  1.1054589714e-01  5.7509552676e-13  7.4037997955e-14  1.4632512966e+00
2.7191000000e+01  -1.7070163309e+00  -1.7070163309e+00  1.1056009859e-01  5.7531757136e-13  7.4079631318e-14  1.4630641447e+00
2.7192000000e+01  -1.7069057637e+00  -1.7069057637e+00  1.1057430583e-01  5.7553961597e-13  7.4107386894e-14  1.4628769816e+00
2.7193000000e+01  -1.7067951823e+00  -1.7067951823e+00  1.1058851889e-01  5.7553961597e-13  7.4162898045e-14  1.4626898074e+00
2.7194000000e+01  -1.7066845867e+00  -1.7066845867e+00  1.1060273777e-01  5.7531757136e-13  7.4176775833e-14  1.4625026220e+00
2.7195000000e+01  -1.7065739768e+00  -1.7065739768e+00  1.1061696246e-01  5.7509552676e-13  7.4232286984e-14  1.4623154254e+00
2.7196000000e+01  -1.7064633527e+00  -1.7064633527e+00  1.1063119297e-01  5.7487348215e-13  7.4232286984e-14  1.4621282175e+00
2.7197000000e+01  -1.7063527144e+00  -1.7063527144e+00  1.1064542931e-01  5.7487348215e-13  7.4260042560e-14  1.4619409985e+00
2.7198000000e+01  -1.7062420619e+00  -1.7062420619e+00  1.1065967148e-01  5.7487348215e-13  7.4260042560e-14  1.4617537683e+00
2.7199000000e+01  -1.7061313951e+00  -1.7061313951e+00  1.1067391948e-01  5.7509552676e-13  7.4287798135e-14  1.4615665269e+00
2.7200000000e+01  -1.7060207140e+00  -1.7060207140e+00  1.1068817332e-01  5.7487348215e-13  7.4301675923e-14  1.4613792742e+00
2.7201000000e+01  -1.7059100187e+00  -1.7059100187e+00  1.1070243300e-01  5.7465143755e-13  7.4329431499e-14  1.4611920103e+00
2.7202000000e+01  -1.7057993092e+00  -1.7057993092e+00  1.1071669853e-01  5.7442939294e-13  7.4357187074e-14  1.4610047352e+00
2.7203000000e+01  -1.7056885853e+00  -1.7056885853e+00  1.1073096991e-01  5.7465143755e-13  7.4384942650e-14  1.4608174489e+00
2.7204000000e+01  -1.7055778472e+00  -1.7055778472e+00  1.1074524714e-01  5.7442939294e-13  7.4426576013e-14  1.4606301513e+00
2.7205000000e+01  -1.7054670948e+00  -1.7054670948e+00  1.1075953023e-01  5.7465143755e-13  7.4482087165e-14  1.4604428425e+00
2.7206000000e+01  -1.7053563282e+00  -1.7053563282e+00  1.1077381918e-01  5.7442939294e-13  7.4523720528e-14  1.4602555225e+00
2.7207000000e+01  -1.7052455472e+00  -1.7052455472e+00  1.1078811400e-01  5.7465143755e-13  7.4537598316e-14  1.4600681912e+00
2.7208000000e+01  -1.7051347519e+00  -1.7051347519e+00  1.1080241469e-01  5.7465143755e-13  7.4551476104e-14  1.4598808487e+00
2.7209000000e+01  -1.7050239424e+00  -1.7050239424e+00  1.1081672125e-01  5.7509552676e-13  7.4551476104e-14  1.4596934949e+00
2.7210000000e+01  -1.7049131185e+00  -1.7049131185e+00  1.1083103369e-01  5.7509552676e-13  7.4551476104e-14  1.4595061298e+00
2.7211000000e+01  -1.7048022803e+00  -1.7048022803e+00  1.1084535201e-01  5.7531757136e-13  7.4593109467e-14  1.4593187535e+00
2.7212000000e+01  -1.7046914278e+00  -1.7046914278e+00  1.1085967621e-01  5.7509552676e-13  7.4620865043e-14  1.4591313659e+00
2.7213000000e+01  -1.7045805609e+00  -1.7045805609e+00  1.1087400631e-01  5.7531757136e-13  7.4620865043e-14  1.4589439670e+00
2.7214000000e+01  -1.7044696798e+00  -1.7044696798e+00  1.1088834230e-01  5.7509552676e-13  7.4648620618e-14  1.4587565568e+00
2.7215000000e+01  -1.7043587843e+00  -1.7043587843e+00  1.1090268419e-01  5.7553961597e-13  7.4676376194e-14  1.4585691354e+00
2.7216000000e+01  -1.7042478744e+00  -1.7042478744e+00  1.1091703198e-01  5.7576166057e-13  7.4690253982e-14  1.4583817027e+00
2.7217000000e+01  -1.7041369502e+00  -1.7041369502e+00  1.1093138568e-01  5.7576166057e-13  7.4731887345e-14  1.4581942587e+00
2.7218000000e+01  -1.7040260116e+00  -1.7040260116e+00  1.1094574529e-01  5.7598370518e-13  7.4759642921e-14  1.4580068033e+00
2.7219000000e+01  -1.7039150587e+00  -1.7039150587e+00  1.1096011081e-01  5.7620574978e-13  7.4759642921e-14  1.4578193367e+00
2.7220000000e+01  -1.7038040914e+00  -1.7038040914e+00  1.1097448225e-01  5.7642779439e-13  7.4801276284e-14  1.4576318588e+00
